"257",,"H00034","HILLTEC MARKETING (M) SDN BHD",,"TRADE","TRADING","OFFICE"
"258",,"H00035","HERSHEY MALAYSIA SDN BHD",,"TRADE","FOOD","OUTDOOR"
"259",,"H00036","HLN RUBBER INDUSTRIES SDN BHD",,"TRADE","RUBBER","OUTDOOR"
"260",,"H00037","HLME ENGINEERING SDN BHD",,"TRADE","TRADING","OFFICE"
"261",,"H00038","HONG WEI CONSTRUCTION & RENOVATION SDN BHD",,"SUNDRY","FURNITURE","INDOOR"
"262",,"H00039","HI-P PHILIPPINES TECHNOLOGY CORPORATION",,"TRADE","CM","ANNIE"
"263",,"H00040","H CEMENT (MALAYSIA) SDN BHD",,"TRADE","CEMENT","OUTDOOR"
"264",,"I00001","IA ENGINEERING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"265",,"I00003","INSTRUMENTS TECHNOLOGY (JOHOR) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"266",,"I00005","INCON SYSTEM",,"TRADE","ENGINEERING","OUTDOOR"
"267",,"I00006","INDUSTRIAL RESINS (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"268",,"I00007","ICT SOURCE & SUPPLY SDN BHD",,"TRADE","TRADING","OFFICE"
"269",,"I00009","ITAMI PLASTIC CORPORATION (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"270",,"I00010","INNO-WANGSA OILS & FATS SDN BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"271",,"I00011","INCON CONTROL ENGINEERING",,"TRADE","ENGINEERING","OFFICE"
"272",,"I00012","ITG ELECTRONICS (MALAYSIA) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"273",,"I00013","IPSH SDN BHD",,"TRADE","TRADING","OFFICE"
"274",,"I00014","INNOVALUES TECHNOLOGIES SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"275",,"I00015","INDUSTRI NIKKOPLAS SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"276",,"I00018","INEAX PROCESS SDN BHD",,"TRADE","ENGINEERING","OFFICE"
"277",,"I00019","IN COMIX FOOD INDUSTRIES SDN BHD",,"TRADE","FOOD","OUTDOOR"
"278",,"I00020","INSULPACK (MALAYSIA) SDN BHD",,"TRADE","PAPER","OUTDOOR"
"279",,"I00021","INSTRUPRO (M) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"280",,"I00022","INNOVALUES PRECISION SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"281",,"I00023","INNOLATEX SDN BHD",,"TRADE","RUBBER","OUTDOOR"
"282",,"I00024","INNOVALUES MICROTECH SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"283",,"I00025","IMS MECHATRONICS SDN BHD",,"TRADE","TRADING","OFFICE"
"284",,"I00026","IOI PAN-CENTURY EDIBLE OILS SDN BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"285",,"I00027","IOI PAN-CENTURY OLEOCHEMICALS SDN BHD",,"TRADE","PALM - OLEO","OUTDOOR"
"286",,"I00028","IVM INDUSTRIAL SDN BHD",,"TRADE",,"OUTDOOR"
"287",,"I00029","INTEKO ENGINEERING & SUPPLIES",,"TRADE","TRADING","OFFICE"
"288",,"I00030","INDUSTRIAL MOTION (S) PTE LTD",,"TRADE","ENGINEERING","INDOOR"
"289",,"I00031","INNOVALUES OFFICE AUTOMATION SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"290",,"J00002","JALCO ELECTRONICS MALAYSIA SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"291",,"J00003","J.K. WIRE HARNESS SDN BHD",,"TRADE","WIRE HARDNESS","OUTDOOR"
"292",,"J00004","JEBSEN & JESSEN PACKAGING SDN BHD",,"TRADE","PACKAGING","OUTDOOR"
"293",,"J00005","JB COCOA SDN BHD",,"TRADE","FOOD","OUTDOOR"
"294",,"J00006","JOHOR LAND MANUFACTURING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"295",,"J00008","JOHOR SKILLS DEVELOPMENT CENTRE SDN BHD",,"TRADE","OTHERS","PROJECT"
"296",,"J00009","JOHORE TIN FACTORY SDN BHD",,"TRADE","METAL","OUTDOOR"
"297",,"J00011","JCY HDD TECHNOLOGY SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"298",,"J00012","JABCO FILTER SYSTEM SDN. BHD.",,"TRADE","FILTER","OUTDOOR"
"299",,"J00013","JIESIN PLASTICS INDUSTRY SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"300",,"J00014","JVCKENWOOD ELECTRONICS MALAYSIA SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"301",,"J00015","JB POLYTRON SDN BHD",,"TRADE","TRADING","OFFICE"
"302",,"J00016","JS INDUSTRIAL TRADING",,"TRADE","TRADING","OFFICE"
"303",,"J00017","JS AUTOMATION ENGINEERING SOLUTIONS",,"TRADE",,"OFFICE"
"304",,"K00001","KEE FATT INDUSTRIES SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"305",,"K00003","KOVAX (MALAYSIA) SDN BHD",,"TRADE","PAPER","OUTDOOR"
"306",,"K00005","KOKO BUDI SDN BHD",,"TRADE","FOOD","OUTDOOR"
"307",,"K00006","SC JOHNSON MANUFACTURING (M) SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"308",,"K00008","KISWIRE SDN BHD",,"TRADE","METAL","OUTDOOR"
"309",,"K00009","KJ CAN (JOHORE) SDN BHD",,"TRADE","METAL","OUTDOOR"
"310",,"K00010","KINETRON ASIA SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"311",,"K00012","KIMBERLY-CLARK PRODUCTS (M) SDN BHD",,"TRADE","PAPER","OUTDOOR"
"312",,"K00013","KVC INDUSTRIAL SUPPLIES SDN BHD",,"TRADE","TRADING","OFFICE"
"313",,"K00014","KAREX INDUSTRIES SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"314",,"K00015","KIG GLASS INDUSTRIAL BHD",,"TRADE","GLASS","OUTDOOR"
"315",,"K00016","KL- KEPONG EDIBLE OILS SDN BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"316",,"K00017","SYARIKAT KAYU WANGI BHD",,"TRADE","WOOD","OUTDOOR"
"317",,"K00018","KERRY INGREDIENTS (M) SDN BHD",,"TRADE","FOOD","OUTDOOR"
"318",,"K00019","KIM HUAT ELECTRIC ENTERPRISE",,"TRADE","TRADING","OUTDOOR"
"319",,"K00020","KASUI TECHNO SDN BHD",,"TRADE","ENGINEERING","OFFICE"
"320",,"K00021","KAH HWA INDUSTRIES SDN BHD",,"TRADE","TEXTILES","OUTDOOR"
"321",,"K00022","KYM INDUSTRIES (JOHOR) SDN BHD",,"TRADE","PAPER","OUTDOOR"
"322",,"K00023","KECK SENG (M) BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"323",,"K00024","KNITEX SDN BHD",,"TRADE","TEXTILES","OUTDOOR"
"324",,"K00027","KOLEJ KOMUNITI SEGAMAT",,"TRADE","ACADEMIC","OFFICE"
"325",,"K00028","SYARIKAT KOON FUAT INDUSTRIES SDN BHD",,"TRADE","TEXTILES","OUTDOOR"
"326",,"K00029","KAMI ELECTRONICS INDUSTRY (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"327",,"K00030","KUMPULAN KAMUNING SDN BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"328",,"K00031","KUAN TUNG MACHINERY & ELECTRIC (M) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"329",,"K00032","KISWIRE NEPTUNE SDN BHD",,"TRADE","METAL","OUTDOOR"
"330",,"K00033","KINPO ELECTRONICS (PHILIPPINES) INC.",,"TRADE","ELECTRICAL","ANNIE"
"331",,"K00034","KYOTECH (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"332",,"K00035","KAIFA TECHNOLOGY MALAYSIA SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"333",,"K00036","KEDAH CEMENT SDN BHD",,"TRADE","CEMENT","OUTDOOR"
"334",,"K00037","KW AUTOMATION & ENGINEERING RESOURCES",,"TRADE","TRADING","OFFICE"
"335",,"K00038","KUCHING PALM OIL INDUSTRES SDN BHD",,"TRADE","PALM - REFINERY","OFFICE"
"336",,"L00001","LENSION (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"337",,"L00002","LIAN SENG HENG PLASTICS INDUSTRY SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"338",,"L00003","LIGNAR ENGINEERING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"339",,"L00004","LERBROS ENGINEERING WORKS SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"340",,"L00005","LAM SOON EDIBLE OILS SDN BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"341",,"L00007","LINOCRAFT PRINTERS SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"342",,"L00008","LYTRONIC MANUFACTURING SDN BHD",,"TRADE","TEXTILES","OUTDOOR"
"343",,"L00009","LONDON BISCUITS BHD",,"TRADE","FOOD","OUTDOOR"
"344",,"L00010","LYK ELECTRICAL ENEGINEERING SDN BHD",,"TRADE","ENGINEERING","OFFICE"
"345",,"L00011","LUVATA MALAYSIA SDN BHD",,"TRADE","METAL","OUTDOOR"
"346",,"L00012","LOCAL BASIC SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"347",,"L00013","LICSON ELECTRIC INDUSTRIAL SDN BHD",,"TRADE","TRADING","OUTDOOR"
"348",,"L00014","LEEKEE INDUSTRIES (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"349",,"L00015","LUVATA MONTERREY S. DE R.L. DE C.V.",,"TRADE","METAL","OUTDOOR"
"350",,"L00016","LOTTE CHEMICAL TITAN (M) SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"351",,"L00017","LOTTE CHEMICAL TITAN TRADING SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"352",,"L00018","LOTTE CHEMICAL TITAN HOLDINGS SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"353",,"L00019","LHT GPAC TECHNOLOGY (M) SDN BHD",,"TRADE","PACKAGING","OUTDOOR"
"354",,"L00020","LOOP WORKS & SUPPLY",,"TRADE","OTHERS","OFFICE"
"355",,"L00021","LIEBHERR APPLIANCES KLUANG SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"356",,"L00022","PRESS METAL ALUMINIUM RODS SDN BHD",,"TRADE","CABLE","OUTDOOR"
"357",,"L00023","LL MALAYSIA TAMAN TEMA SDN BHD",,"TRADE","HOTEL","OUTDOOR"
"358",,"L00024","LAZAT SPICES INDUSTRIAL SDN. BHD.",,"TRADE","FOOD","OUTDOOR"
"359",,"L00025","LOCAL ASSEMBLY SDN BHD",,"TRADE","WIRE HARDNESS","OUTDOOR"
"360",,"L00026","LOCAL CASTING SDN BHD",,"TRADE","METAL","OUTDOOR"
"361",,"M00001","MALAYA GLASS PRODUCTS SDN BHD",,"TRADE","GLASS","OUTDOOR"
"362",,"M00002","MITSUMI TECHNOLOGY (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"363",,"M00004","MALAYAN FLOUR MILLS BHD",,"TRADE","FOOD","OUTDOOR"
"364",,"M00006","MITSUBISHI ELECTRIC (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"365",,"M00007","MALAYSIAN MOSAICS SDN BHD",,"TRADE","CERAMIC","OUTDOOR"
"366",,"M00008","MAYBRICKS SDN BHD",,"TRADE","BRICK","OUTDOOR"
"367",,"M00009","MALAYSIA SHIPYARD AND ENGINEERING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"368",,"M00010","MITSUMI TECHNOLOGY (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"369",,"M00011","** CLOSED ** (MITSUMI TECHNOLOGY)",,"TRADE","ELECTRICAL","OFFICE"
"370",,"M00012","MATROMATIC HANDLING SYSTEMS (M) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"371",,"M00013","MMI PRECISION MANUFACTURING SDN BHD",,"TRADE","METAL","OUTDOOR"
"372",,"M00014","MAYDENKI SDN BHD",,"TRADE","TRADING","OFFICE"
"373",,"M00015","MULTI-SYS ELECTRICAL SDN BHD",,"TRADE","TRADING","OFFICE"
"374",,"M00016","MAINETTI (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"375",,"M00017","MASAHI SDN BHD",,"TRADE","TRADING","OFFICE"
"376",,"M00018","MUDA PASIFIK SDN.BHD.",,"TRADE","PAPER","OUTDOOR"
"377",,"M00019","MITOS F.A. ENGINEERING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"378",,"M00020","MIZUHO PRECISION ENGINEERING (M) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"379",,"M00021","MEM LIGHTNING TECHNOLOGY SDN BHD",,"TRADE","ELECTRICAL","PROJECT"
"380",,"M00023","IPEX GLOBAL MANUFACTURING (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"381",,"M00024","MAXI PURPOSE SDN BHD",,"TRADE","TRADING","OFFICE"
"382",,"M00025","M.E. TOOLS & INSTRUMENTATION SDN BHD",,"TRADE","TRADING","OFFICE"
"383",,"M00026","MEIKIPLAS INDUSTRIES (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"384",,"M00027","MERK-SEE SEN SDN BHD",,"TRADE","CHEMICAL","OFFICE"
"385",,"M00028","MEWAHOLEO INDUSTRIES SDN BHD",,"TRADE","PALM - OLEO","OUTDOOR"
"386",,"M00030","MALAYSIAN SHEET GLASS BHD",,"TRADE","GLASS","OUTDOOR"
"387",,"M00031","MONSANTO (MALAYSIA) SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"388",,"M00033","MEGAHOCK PIPES & PROFILE MANUFACTURING SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"389",,"M00035","MMI HOLDINGS LIMITED",,"TRADE","ENGINEERING","PROJECT"
"390",,"M00036","M-FISCHER TECH SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"391",,"M00037","M-CKD PRECISION SDN BHD",,"TRADE","TRADING","OFFICE"
"392",,"M00038","MULTI-CODE ELECTRONICS INDUSTRIES (M) BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"393",,"M00039","MYZU POWER SYSTEM SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"394",,"M00040","MFM FEEDMILL SDN BHD",,"TRADE","FEEDMILL","OUTDOOR"
"395",,"M00041","MEGATEK SOLUTIONS",,"TRADE","ENGINEERING","OUTDOOR"
"396",,"M00044","MARKEM-IMAJE SDN BHD",,"TRADE","TRADING","OFFICE"
"397",,"M00045","MYDECOR SDN BHD",,"TRADE","CERAMIC","OUTDOOR"
"398",,"M00046","MID VALLEY CITY GARDENS SDN BHD",,"TRADE","BUILDING","OFFICE"
"399",,"M00048","MULTI-CODE TECHNOLOGIES (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"400",,"M00049","MUNIVAC SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"401",,"M00050","MAYA PLASTIC SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"402",,"M00051","MMI INDUSTRIES SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"403",,"M00052","MONDELEZ MALAYSIA SDN BHD","VENDOR CODE:3210","TRADE","FOOD","OUTDOOR"
"404",,"M00053","MAYA PACKAGING INDUSTRIES SDN BHD",,"TRADE","PAPER","OUTDOOR"
"405",,"M00054","MOHM CHEMICAL SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"406",,"M00055","MOVEON TECHNOLOGIES PTE LTD",,"TRADE","ENGINEERING","PROJECT"
"407",,"M00056","METONMAS METAL SDN BHD",,"TRADE","TRADING","OUTDOOR"
"408",,"M00057","MECHSENSOR ENGINEERING & TRADING",,"TRADE","TRADING","OUTDOOR"
"409",,"M00058","MY TECH GLOBAL INDUSTRIES SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"410",,"M00059","MICROTRONICS TECHNOLOGY SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"411",,"M00060","MYTECH & ASSEMBLY SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"412",,"M00061","MEIBAN TECHNOLOGIES (M) SDN BHD",,"TRADE","CM","OUTDOOR"
"413",,"M00062","MEGAH MACHINERY HARDWARE SDN.BHD.",,"TRADE",,"OUTDOOR"
"414",,"M00063","MARUSHIN CANNERIES (M) SDN BHD",,"TRADE","FOOD","OUTDOOR"
"415",,"N00002","NIRO CERAMIC (M) SDN BHD",,"TRADE","CERAMIC","OUTDOOR"
"416",,"N00003","NM PACKAGING (M) SDN BHD",,"TRADE","PAPER","OUTDOOR"
"417",,"N00004","NIPPON PAINT (M) SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"418",,"N00005","NEW STAR FOOD INDUSTRIES SDN BHD",,"TRADE","FOOD","OUTDOOR"
"419",,"N00006","THE NEW STRAITS TIMES PRESS (MALAYSIA) SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"420",,"N00007","NULATEX SDN BHD",,"TRADE","RUBBER","OUTDOOR"
"421",,"N00008","NITECH ENTERPRISE",,"TRADE","TRADING","OUTDOOR"
"422",,"N00009","NATURAL OLEOCHEMICALS SDN BHD",,"TRADE","PALM - OLEO","OUTDOOR"
"423",,"N00010","NACHEM TECH SDN BHD",,"TRADE","TRADING","OFFICE"
"424",,"N00011","NOV FGS MALAYSIA SDN BHD",,"TRADE","OIL & GAS","OUTDOOR"
"425",,"N00012","NL METALS SDN BHD",,"TRADE","METAL","OUTDOOR"
"426",,"N00013","NEXSOL (MALAYSIA) SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"427",,"O00001","OTOTRANS MARKETING SDN BHD",,"TRADE","TRADING","OFFICE"
"428",,"O00002","ONAMBA (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"429",,"O00003","ORIENTAL CERAMICS SDN BHD",,"TRADE","CERAMIC","OUTDOOR"
"430",,"O00004","BERJAYA ASSEMBLY SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"431",,"O00005","OM MOTION & CONTROL SDN BHD",,"TRADE","TRADING","OFFICE"
"432",,"O00006","OSI OPTOELECTRONICS SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"433",,"O00007","OLK TRADING SDN BHD",,"TRADE","TRADING","OFFICE"
"434",,"O00008","OHNISHI ELECTRONICS (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"435",,"O00010","OMMURA AUTOMATION SDN BHD",,"TRADE","TRADING","OFFICE"
"436",,"O00012","OMNI ELECTRONICS (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"437",,"O00013","OHSHIMA KOGYO (M) SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"438",,"O00014","OMRON ELECTRONICS SDN BHD",,"SUNDRY","TRADING","OFFICE"
"439",,"O00016","OPTOSEM TECHNOLOGIES SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"440",,"O00017","OKIO DESIGN & PRINTING SDN BHD",,"TRADE","PRINTING","OFFICE"
"441",,"P00001","PGEO EDIBLE OILS SDN BHD (PACKAGING DIVISION)",,"TRADE","PALM - REFINERY","OUTDOOR"
"442",,"P00002","PGEO EDIBLE OILS SDN BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"443",,"P00003","PAMOL PLANTATIONS SDN BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"444",,"P00004","PERLING ELECTRICAL WORK",,"TRADE","ENGINEERING","OFFICE"
"445",,"P00005","PNE MICRON ENGINEERING SDN BHD",,"TRADE","METAL","OUTDOOR"
"446",,"P00006","POWER TORCH AUTOMATION & MARKETING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"447",,"P00008","P.S. HYDRAULIC INDUSTRY SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"448",,"P00009","PWB-RUTHLATEC (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"449",,"P00010","PNE PRECISION SDN BHD",,"TRADE","METAL","OUTDOOR"
"450",,"P00011","PCT TECHNOLOGY SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"451",,"P00012","PENINSULA PRECISION STAMPING (M) SDN BHD",,"TRADE","METAL","OUTDOOR"
"452",,"P00014","PALMAJU EDIBLE OIL SDN BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"453",,"P00015","POWER TORCH ENGINEERING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"454",,"P00016","PWB TECHNOLOGIES (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"455",,"P00018","PANASONIC SYSTEM NETWORKS MALAYSIA SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"456",,"P00019","PERKASA MACHINERY (JOHOR) SDN BHD",,"TRADE","TRADING","OFFICE"
"457",,"P00020","PANASONIC AVC NETWORKS JOHOR MALAYSIA SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"458",,"P00023","PET FAR EASTERN (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"459",,"P00024","PNE PCB BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"460",,"P00026","PINTARMAS SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"461",,"P00027","THE PUTERI PAN PACIFIC HOTEL JOHOR BAHRU",,"TRADE","HOTEL","OFFICE"
"462",,"P00028","PCA TECHNOLOGY (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"463",,"P00029","PREMIUM VEGETABLE OILS BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"464",,"P00030","PGEO EDIBLE OILS SDN BHD (LUMUT DIVISION)",,"TRADE","PALM - REFINERY","OFFICE"
"465",,"P00031","PETROCHEMICALS (M) SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"466",,"P00032","PETROCHEMICALS (M) SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"467",,"P00034","PANAMECH MACHINERY SDN BHD",,"TRADE","TRADING","OFFICE"
"468",,"P00035","POLYCORE OPTICAL (M) SDN BHD",,"TRADE","GLASS","OUTDOOR"
"469",,"P00036","PORTESCAP DANAHER MOTION (M) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"470",,"P00037","PUMPFLUID SDN BHD",,"TRADE","WATER","OUTDOOR"
"471",,"P00038","PERINDUSTRIAN SRI TERANG SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"472",,"P00039","PODOYO PLASTICS INDUSTRIES (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"473",,"P00040","PLASMET INDUSTRIES (M) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"474",,"P00041","PACIFIC OLEOCHEMICALS SDN BHD",,"TRADE","PALM - OLEO","OUTDOOR"
"475",,"P00042","PGEO BIOPRODUCTS SDN BHD",,"TRADE","BIO","OUTDOOR"
"476",,"P00043","PACIFIC OILS & FATS INDUSTRIES SDN BHD",,"TRADE","PALM - REFINERY","OUTDOOR"
"477",,"P00044","PUBLIC UTILITIES BOARD",,"TRADE","WATER","OUTDOOR"
"478",,"P00045","PROGRESS AGRICULTURE & FARMING SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"479",,"P00046","PNE ELECTRIC SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"480",,"P00047","PANMATEX INDUSTRIES SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"481",,"P00048","PRENT (MALAYSIA) SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"482",,"P00049","PANGRAPH INDUSTRIAL SUPPLIES SDN BHD",,"TRADE","TRADING","OUTDOOR"
"483",,"P00050","P.C.I. PROFESSIONAL CANNING INDUSTRIES SDN BHD",,"TRADE","METAL","OUTDOOR"
"484",,"P00051","PT ASIA COCOA INDONESIA",,"TRADE","FOOD","OUTDOOR"
"485",,"P00052","PGEO EDIBLE OILS SDN BHD (PRAI)",,"TRADE","PALM - REFINERY","OFFICE"
"486",,"P00053","PIE CONTROL SDN BHD",,"TRADE","METAL","OUTDOOR"
"487",,"P00054","PANTECH STAINLESS & ALLOY INDUSTRIES SDN BHD",,"TRADE","METAL","OUTDOOR"
"488",,"P00055","PROGRESS WELDED MESH SDN BHD",,"TRADE","METAL","OUTDOOR"
"489",,"P00056","PRELUDE PRINTING (M) SDN BHD",,"TRADE","OTHERS","OUTDOOR"
"490",,"P00057","PACIFIC ESTERS SDN BHD",,"TRADE","PALM - OLEO","OUTDOOR"
"491",,"P00058","PIEZZOE SDN BHD",,"TRADE","OIL & GAS","OUTDOOR"
"492",,"P00059","PMT TECHNOLOGY SDN BHD",,"TRADE","ENGINEERING","OFFICE"
"493",,"P00060","PMT TESTING SERVICES SDN BHD",,"TRADE","ENGINEERING","OFFICE"
"494",,"P00061","PCM MACHINERY SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"495",,"P00062","PGEO BIOTECH SDN BHD",,"TRADE","BIO","OUTDOOR"
"496",,"P00063","PENTAMASTER INSTRUMENTATION SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"497",,"P00064","PGEO OIL MILL SDN BHD",,"TRADE","PALM - OLEO","OFFICE"
"498",,"P00065","P.S. HYDRAULIC INDUSTRY",,"TRADE","ENGINEERING","OUTDOOR"
"499",,"P00066","PNS MACHINERY SDN BHD",,"TRADE","MACHINERY","OUTDOOR"
"500",,"P00067","PHILIPS ELECTRONICS",,"TRADE","ELECTRICAL","PROJECT"
"501",,"P00068","PANMATEX TRADING SDN BHD",,"TRADE","TRADING","OFFICE"
"502",,"P00069","PPC MOULDING SERVICES (MALAYSIA) SDN. BHD.",,"TRADE","PLASTIC","OUTDOOR"
"503",,"P00070","PANDUIT MALAYSIA SDN BHD",,"TRADE","PLASTIC","OUTDOOR"
"504",,"P00071","PGEO OIL MILL SDN BHD",,"TRADE","CHEMICAL","OUTDOOR"
"505",,"Q00001","QTE INDUSTRIES SUPPLY",,"TRADE","TRADING","OFFICE"
"506",,"Q00002","QC PRINTING SDN BHD",,"TRADE","PRINTING","OUTDOOR"
"507",,"Q00003","QACT SYSTEM INTEGRATION",,"TRADE","TRADING","OFFICE"
"508",,"R00001","ROBOMATICS (S.E.A.) SDN BHD",,"TRADE","TRADING","OFFICE"
"509",,"R00002","REXPOWER SDN BHD",,"TRADE","TRADING","OFFICE"
"510",,"R00003","RIKEVITA (MALAYSIA) SDN BHD",,"TRADE","ENGINEERING","OUTDOOR"
"511",,"R00004","RONNIE ELECTRONICS (J) SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"512",,"R00005","ROBEX SDN BHD",,"TRADE","METAL","OUTDOOR"
"513",,"R00007","R & R INDUSTRIAL PRODUCTS (JOHOR BAHRU) SDN BHD",,"TRADE","TRADING","OFFICE"
"514",,"R00008","RAMATEX TEXTILES INDUSTRIAL SDN BHD",,"TRADE","TEXTILES","OUTDOOR"
"515",,"R00009","ROBOMATICS (M) SDN BHD",,"TRADE",,"OFFICE"
"516",,"R00010","RYOSHINDOH MANUFACTURING SDN BHD",,"TRADE","ELECTRICAL","OUTDOOR"
"517",,"R00011","ROCKWELL AUTOMATION (M) SDN BHD",,"TRADE","TRADING","PROJECT"
"518",,"R00012","ROBOMATICS PTE LTD",,"TRADE","TRADING","OFFICE"
"519",,"R00013","RS INDUSTRIAL SUPPLIES ENTERPRISE",,"TRADE","TRADING","OUTDOOR"
"520",,"R00014","RM WIRE INDUSTRIES SDN BHD",,"TRADE","CABLE","OUTDOOR"
